text,label
"As a student, I want to easily see when I have to pay my bill and how much I owe so that I don't have a registration block or pay late fees.",6
"RO interface should accept temporal buffer for input constraints.",2
"RO interface should accept temporal buffer for input constraints.",4
"RO interface should accept temporal buffer for input constraints.",5
"As a researcher, I need to be able to search for images of cells (and brains) using standard meta data.",2
"As a researcher, I need to be able to search for images of cells (and brains) using standard meta data.",1
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",3
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",1
"As a licensing partner I need clients to be redirected back to the site so that they can continue their order process.",2
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",2
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",4
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",3
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",1
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",5
"As a User, I want to download data in non-GIS formats (eg: CSV, GeoJsoN).",3
"As a User, I want to download data in non-GIS formats (eg: CSV, GeoJsoN).",1
"As a researcher, I want any data that I have written to the VRE to be protected from modification or deletion (by myself or others) so that original data can always be traced back to an experiment and a point in time (although new versions of the data file can be uploaded).",1
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",2
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",4
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",3
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",1
"Log entry summary. User adds a one-line summary when creating a log entry. (This summary would be useful for reporting.).",5
"As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).",2
"As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).",3
"As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).",1
"As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).",5
"As a Visitor I'm able to view the added stories (if any) on the profile page so that I can learn more about the person.",1
"As a data re-user, I want to Examine and identify deposited files so that I can make a preliminary assessment of usefulness without downloading the whole dataset.",6
"As a User, I want to specify data types (eg: polygon, points, lines, raster) in searches.",3
"As a User, I want to specify data types (eg: polygon, points, lines, raster) in searches.",1
"As a User, I want to specify data types (eg: polygon, points, lines, raster) in searches.",5
"As a researcher, I want to be able to indicate within my electronic log book which experimental data is good/bad, hide the bad data, but still keep it in the system just in case it is useful in the future.",6
"As a system administrator there should be a managed backup protocol for the system.",2
"The system shall manage the state of playlists.   A playlist can  be online or offline.   Online playlists are sent  to monitors to display videos.   Offline playlists contain videos that are stored  on the system but not  displayed  on the panels.",2
"The system shall manage the state of playlists.   A playlist can  be online or offline.   Online playlists are sent  to monitors to display videos.   Offline playlists contain videos that are stored  on the system but not  displayed  on the panels.",4
"The system shall manage the state of playlists.   A playlist can  be online or offline.   Online playlists are sent  to monitors to display videos.   Offline playlists contain videos that are stored  on the system but not  displayed  on the panels.",3
"The system shall manage the state of playlists.   A playlist can  be online or offline.   Online playlists are sent  to monitors to display videos.   Offline playlists contain videos that are stored  on the system but not  displayed  on the panels.",5
"As a student I'd like campus applications to work on my phone.",2
"As a student I'd like campus applications to work on my phone.",5
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",2
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",4
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",3
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",1
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",5
"The system shall allow the preview of playlists.",2
"The system shall allow the preview of playlists.",4
"The system shall allow the preview of playlists.",5
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",2
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",4
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",3
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",1
"User browses action items by responsibility and completed or not. (Possibly other filters -- check).",5
"The system generator should validate aircraft types before accepting a flight into the system database.",2
"The system generator should validate aircraft types before accepting a flight into the system database.",4
"The system generator should validate aircraft types before accepting a flight into the system database.",5
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",3
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",1
"RO should be able to filter by jet or vector airways.",2
"RO should be able to filter by jet or vector airways.",4
"RO should be able to filter by jet or vector airways.",5
"As a student, I want to be able to filter notifications, e.g. filter out or flag items (e.g. university-wide items from instructor items), so that I can easily see the most relevant, important items.",3
"As a student, I want to be able to filter notifications, e.g. filter out or flag items (e.g. university-wide items from instructor items), so that I can easily see the most relevant, important items.",1
"As a User I'm able to click a particular plot location from the map and thereby perform a search of people associated with that plot number.",6
"As a cataloger or collection manager I want to be able to use a grid/spreadsheet style interface so I can edit Items quickly.",6
"As a data re-user, I want to Search the archive through Primo (university of bath library search system) so that I can search books, articles and data all in one place.",1
"As a public services staff in the Preservation Conservation and Digital Imaging services group, a researcher wants to order an image and Houghton PS staff needs to tell the researcher what the size or resolution of the image is without looking it up via DRS Webadmin.",2
"As a public services staff in the Preservation Conservation and Digital Imaging services group, a researcher wants to order an image and Houghton PS staff needs to tell the researcher what the size or resolution of the image is without looking it up via DRS Webadmin.",6
"system should provide an active display of all system and service statuses.",2
"system should provide an active display of all system and service statuses.",4
"system should provide an active display of all system and service statuses.",5
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",6
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",3
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",1
"The maximal   number of tapes that a customer can have outstanding on rental is 20.",2
"The maximal   number of tapes that a customer can have outstanding on rental is 20.",4
"The maximal   number of tapes that a customer can have outstanding on rental is 20.",5
"The reservation shall be valid for any  copy of a particular book. For example , if there are five copies of Don Quixote, any  one of these  copies shall  be considered to be reserved.",2
"The reservation shall be valid for any  copy of a particular book. For example , if there are five copies of Don Quixote, any  one of these  copies shall  be considered to be reserved.",4
"The reservation shall be valid for any  copy of a particular book. For example , if there are five copies of Don Quixote, any  one of these  copies shall  be considered to be reserved.",3
"The reservation shall be valid for any  copy of a particular book. For example , if there are five copies of Don Quixote, any  one of these  copies shall  be considered to be reserved.",5
"Update the system import to ensure there is always input data available in the db.",2
"Update the system import to ensure there is always input data available in the db.",4
"Update the system import to ensure there is always input data available in the db.",5
"Provide a box that will display the application name and version number for ATS, as well as tech support contact info.",2
"Provide a box that will display the application name and version number for ATS, as well as tech support contact info.",4
"Provide a box that will display the application name and version number for ATS, as well as tech support contact info.",5
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",6
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",3
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",1
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",7
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",5
"As a User, I want to see a listing of all available data even if it isn't available for immediate download or if there are access. . .",6
"As a User, I want to see a listing of all available data even if it isn't available for immediate download or if there are access. . .",3
"As a site editor, I have ideas on how I want the home page to look and feel.",5
"As a User, I want to search by standard data themes (eg: boundary data, transportation data, etc.) using Iso 19115 Topic. . .",3
"As a User, I want to search by standard data themes (eg: boundary data, transportation data, etc.) using Iso 19115 Topic. . .",1
"As a CSM, Practitioner, or Certified Product Owner, I can have my name listed in the registry without becoming a member of the site. (For example, I take a certification class but never register or let my membership lapse.).",6
"As a CSM, Practitioner, or Certified Product Owner, I can have my name listed in the registry without becoming a member of the site. (For example, I take a certification class but never register or let my membership lapse.).",6
"As a CSM, Practitioner, or Certified Product Owner, I can have my name listed in the registry without becoming a member of the site. (For example, I take a certification class but never register or let my membership lapse.).",3
"As a CSM, Practitioner, or Certified Product Owner, I can have my name listed in the registry without becoming a member of the site. (For example, I take a certification class but never register or let my membership lapse.).",1
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",2
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",3
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",1
"Provide Email Notification with order ID and steps to complete redesign process.",2
"Provide Email Notification with order ID and steps to complete redesign process.",4
"Provide Email Notification with order ID and steps to complete redesign process.",5
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",6
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",6
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",3
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",1
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",5
"As a student I need a place to see everything I need to do today.",2
"As a student I need a place to see everything I need to do today.",5
"As a site a site editor, I can set the following dates on a news item: Start Publishing Date, Old.",3
"As a site a site editor, I can set the following dates on a news item: Start Publishing Date, Old.",5
"As a End User I want to be able to see the physical context of an Item in a digital collection (i. e. See inside this folder; EAD).",3
"As a End User I want to be able to see the physical context of an Item in a digital collection (i. e. See inside this folder; EAD).",1
"As a Staples White label site I need to change the content on core pages so I can reflect the text I need to display.",2
"Staff would like to be able to generate a hearing report.",2
"Staff would like to be able to generate a hearing report.",4
"Staff would like to be able to generate a hearing report.",5
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",3
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",1
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",5
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",6
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",3
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",1
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",2
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",4
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",3
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",1
"A user marks a project as being owned by his group. (Question: can a user ever belong to more than one group?).",5
"User defines a default project type and its actions.",2
"User defines a default project type and its actions.",4
"User defines a default project type and its actions.",5
"As a site admin, I am emailed whenever a job is submitted (so that I am aware of it and can decide if I want to post it).",2
"As a site admin, I am emailed whenever a job is submitted (so that I am aware of it and can decide if I want to post it).",1
"As a site admin, I am emailed whenever a job is submitted (so that I am aware of it and can decide if I want to post it).",5
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",3
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",1
"Customers select at least one video for rental.",2
"Customers select at least one video for rental.",4
"Customers select at least one video for rental.",5
"As a User, I want access to imagery organized by year (whether for download or web service).",1
"As a User, I want a button that allows me to 'share' things that I discover on the Data Warehouse via a URL link, Twitter and. . .",3
"As a collection manager (Amy Benson), I want to be able to pass in a set of URNs, possibly as a result of a HOLLIS search), and get that content back.",6
"As a collection manager (Amy Benson), I want to be able to pass in a set of URNs, possibly as a result of a HOLLIS search), and get that content back.",1
"As a student I want to have accurate, clear presentation of add/drop dates & processes.",6
"As a student, I want to clearly understand notifications and how they are difference from other calendar-related items such as assignments, so that I can make sure I know all that I need to do.",6
"As a researcher, I want electronic support for keeping track of which data sets (and revisions) were used/output/modified as part of a particular experiment.",6
"As a researcher, I want electronic support for keeping track of which data sets (and revisions) were used/output/modified as part of a particular experiment.",1
"As a cataloger, I want to be able to create linked open data using persistent links to content (URNs) in the DRS.",1
"As a User I'm able to view an interactive map of the Event Region so that I can find event locations.",5
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",6
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",3
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",1
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",5
"As a trainer, I want my profile to list my upcoming classes and include a link to a detailed page about each.",6
"As a researcher, I would like at least some meta data to be automatically inserted when new data is added to the system.",2
"As a researcher, I would like at least some meta data to be automatically inserted when new data is added to the system.",5
"As an admin user, I would like to have granular access to all external metadata about the object, e.g. HOLLIS metadata, annotation metadata.",2
"As an admin user, I would like to have granular access to all external metadata about the object, e.g. HOLLIS metadata, annotation metadata.",3
"As an admin user, I would like to have granular access to all external metadata about the object, e.g. HOLLIS metadata, annotation metadata.",5
"The RO should filter segments by angle to keep the solutions from doubling back in an unrealistic fashion.",2
"The RO should filter segments by angle to keep the solutions from doubling back in an unrealistic fashion.",4
"The RO should filter segments by angle to keep the solutions from doubling back in an unrealistic fashion.",5
"How to manage BR-Historian I want to register tags divided in steps To facilitate registration of tags.",2
"How to manage BR-Historian I want to register tags divided in steps To facilitate registration of tags.",4
"How to manage BR-Historian I want to register tags divided in steps To facilitate registration of tags.",5
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",3
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",1
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",7
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",2
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",3
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",1
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",5
"As a researcher executing a workflow, I want the details of the workflow plan as well as the execution history and (partial) results recorded in Neurohub.",6
"As a researcher executing a workflow, I want the details of the workflow plan as well as the execution history and (partial) results recorded in Neurohub.",1
"The customer signs the rental form,  takes the tape(s) and  leaves.",2
"The customer signs the rental form,  takes the tape(s) and  leaves.",4
"The customer signs the rental form,  takes the tape(s) and  leaves.",1
"The customer signs the rental form,  takes the tape(s) and  leaves.",5
"As an Archivist, I want to manage Digital Objects (minimal implementation).",1
"The system shall allow the removal of material.   Content will  be removed   from both   notice boards’ disks and  the application server’s disk.",2
"The system shall allow the removal of material.   Content will  be removed   from both   notice boards’ disks and  the application server’s disk.",4
"The system shall allow the removal of material.   Content will  be removed   from both   notice boards’ disks and  the application server’s disk.",3
"The system shall allow the removal of material.   Content will  be removed   from both   notice boards’ disks and  the application server’s disk.",5
"As a researcher using the Neurohub Web interface, I would like the ability to insert Greek symbols into my logbook entries.",2
"As a researcher using the Neurohub Web interface, I would like the ability to insert Greek symbols into my logbook entries.",5
"A manager or administrator views the changes that have been made to sensitive (audited) fields in the application. Changes are recorded from the creation of a record up to the present.",2
"A manager or administrator views the changes that have been made to sensitive (audited) fields in the application. Changes are recorded from the creation of a record up to the present.",4
"A manager or administrator views the changes that have been made to sensitive (audited) fields in the application. Changes are recorded from the creation of a record up to the present.",3
"A manager or administrator views the changes that have been made to sensitive (audited) fields in the application. Changes are recorded from the creation of a record up to the present.",1
"A manager or administrator views the changes that have been made to sensitive (audited) fields in the application. Changes are recorded from the creation of a record up to the present.",5
"Suspended users shall not  be able to borrow books.",2
"Suspended users shall not  be able to borrow books.",4
"Suspended users shall not  be able to borrow books.",5
"As a User, I want to flag errors in the data and have them submitted to the data steward.",6
"As a Digital Production User (DPU) I want to be able to create Components.",1
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",6
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",3
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",1
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",5
"As a collection manager I want to map fields in inherited metadata to Duke Core fields and import a spreadsheet and create records.",6
"As a student I'd like to check off and see my completed tasks.",2
"As a student I'd like to check off and see my completed tasks.",5
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",6
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",3
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",1
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",5
"As a student I want to have personalized financial data so that I am only looking at data that is relevant to me (e.g. because I'm an international student, do not show financial aid information).",3
"As a student I want to have personalized financial data so that I am only looking at data that is relevant to me (e.g. because I'm an international student, do not show financial aid information).",1
"As a student I want to have personalized financial data so that I am only looking at data that is relevant to me (e.g. because I'm an international student, do not show financial aid information).",5
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",3
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",1
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",5
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",3
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",1
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",5
"As an Archivist, I would like to indicate an Agent is either the (creator | source | subject) of an (Accession | Resource | Resource Component).",2
"As an Archivist, I would like to indicate an Agent is either the (creator | source | subject) of an (Accession | Resource | Resource Component).",1
"As a customer site I need to change the content on core pages so I can reflect the text I need to display.",2
"As a User, I want to see rankings of datasets, web services, and web applications to help me pick the 'best' option.",6
"ability to preview an in process order with accurate information in PDF format and branded by the partner.",2
"ability to preview an in process order with accurate information in PDF format and branded by the partner.",4
"ability to preview an in process order with accurate information in PDF format and branded by the partner.",5
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",3
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",1
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",7
"As a funding body, I want to Harvest metadata on outputs from research I fund via e.g. OAI-PMH so that I can analyse effectiveness of funding strategy and I can encourage cross-fertilisation of research outputs (see e.g. OpenAIRE[1]).",5
"As a new student I need to be oriented to the campus and the various online services so that I can be an efficient and effective student at Berkeley.",2
"As a student I want to have up to date information when planning my schedule. (PAIN POINT: schedule. berkeley. edu isn't always correct.).",3
"As a student I want to have up to date information when planning my schedule. (PAIN POINT: schedule. berkeley. edu isn't always correct.).",1
"As a researcher, I want to be able to search for files by file type (for example electro physiology, image and video) and format (e.g. . eeg, DICOM, MPEG-2).",3
"As a researcher, I want to be able to search for files by file type (for example electro physiology, image and video) and format (e.g. . eeg, DICOM, MPEG-2).",1
"As a marketeer I want to view the top refferals of the week so I can quickly see what websites drive most traffic to a specific page or media item.",5
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",2
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",3
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",1
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",5
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",3
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",1
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",5
"As a User I'm able to delete content (which I added) from a person's profile page so that I remove information that I no longer want to share.",1
"The system shall allow the creation, edition and  deletion of playlists , so that downloaded videos can be included  in certain  playlists. It  will  also  be possible  to change the order of videos in a playlist.",2
"The system shall allow the creation, edition and  deletion of playlists , so that downloaded videos can be included  in certain  playlists. It  will  also  be possible  to change the order of videos in a playlist.",4
"The system shall allow the creation, edition and  deletion of playlists , so that downloaded videos can be included  in certain  playlists. It  will  also  be possible  to change the order of videos in a playlist.",3
"The system shall allow the creation, edition and  deletion of playlists , so that downloaded videos can be included  in certain  playlists. It  will  also  be possible  to change the order of videos in a playlist.",5
"As an IT manager I want IPv6 support by CMS SiteManager so I'm ensured that CMS SiteManager will work fine once IPv6 is applied into our hosting/network environment.",8
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",8
"As a Visitor I'm able to view the general information of a person so that I can learn more about an individual's event on Event Region.",8
"As a site a site editor, I can set the following dates on a news item: Start Publishing Date, Old.",8
"As a User, I want access to data and web services which are openly available in a manner consistent with OpenDefinition. org's. . .",8
"As a public user, I want a web application that can locate all the DRS objects related to a specific collection or topic, e.g. ''Eleanor Roosevelt. ''.",8
"As a student I want one place to go when registering for classes (including finding class ratings).",8
"As a researcher, I want services to support the long term curation of data (e.g. MRI scans, experiment output, intermediate files), so that I can be sure that data will not get 'lost' with the passage of time.",8
"As a Visitor I'm able to review key information of all found people so that I have an indication of the person's details.",8
"As a member with short-term memory problems, I can have the system email me a new password or a password reminder, possibly my username (unless we use email for that), and so on.",8
"As a programmer working with images from the DRS, I need to be able to look up technical metadata about images so that I can properly size and position them in my web application e.g. image height/width for the ARTstor SharedShelf project, image resolution).",8
"As an Administrator I'm able to manage the media gallery so that I can add or remove content.",8
"As a Practitioner, I want my profile page to include additional details about me (i.e., some of the answers to my Practitioner application).",8
"As an editor I want to crop images so I can edit images easily without using photo editing tools and therefore I can work more productive.",8
"As a User I'm able to logout so that other Users of my device don't have access to my private account.",8
"As a User, I want more format/projection options when downloading.",8
"As a Visitor I am able to use the contact form so that I can contact the administrator.",8
"As a site member, I can view the profiles of other members.",8
"As a user I can see the provenance of the page (e.g. its log book / log book section) as part of the search results.",8
"As a User, I want to download aerial photos (eg: VT orthos) so I can use them on my computer.",8
"As a Practitioner or Trainer, when I provide content to the site I want a small graphic associated with the content indicating I’m a Practitioner or Trainer. (For example, Amazon’s “Top 500 Reviewers” approach.).",8
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site. I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO). The names are loaded into a pending state and not yet added to the registry. (Note: We could have this charge $50 per person right then. ).",8
"As a Visitor I'm able to view the ABC introduction so that I get engaged.",8
"As a Visitor I'm able to view textual information on the selected media element.",8
"As a provider of DRS imaging services, I need access to terms of use statements for objects. For example, aA limited menu of HL use-permissions statements could be formulated, stashed in DRS, and associated with individual resources, or whole classes of resources. When we allow our digital resources to be used outside of our library systems (e. g. within DPLA, or other applications like the Library Lab funded Zeega project), the object can travel with the requisite use-permissions.",8
"As a corporate sponsor I want my logo to randomly appear on the home page. (That is, it rotates among other corporate sponsors.).",8
"As a researcher, I want the ability to restrict the data I share to certain researchers or groups of researchers.",8
"As a site member, I can subscribe to an RSS feed of news (and events? or are they separate?).",8
"As a site member, I can download the latest training material and methodology PDFs.",8
"As a User I'm able to edit the content that I added from a person's profile page to update the information.",8
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",8
"As a Trainer, I want my profile page to include additional details about me (i.e., some of the answers to my Trainer application).",8
"As a site member (?), I can scroll through a listing of jobs. (There won’t be enough at first to justify search fields.).",8
"As the site editor, I have pretty good control over how the article looks (include images and captions, for example).",8
"As a developer, I need bulk access to metadata (TBD) so I can preprocess the data set.",8
"As a Visitor I'm able to navigate through the album so that I can view all media elements.",8
"As as a CQWL user I need configurable postage rates so that each white label can have accurate piece pricing.",8
"As a depositor, I want to Attach subject-specific discoverability metadata to records so that. Researchers in my discipline can find my data more easily.",8
"As a Visitor I'm able to click on a person's profile card so that I can open their profile page.",8
"As a cataloger I want to be able to see/hear/watch/read all components associated on the with an item on the create/update screen so I don't have to leave the form.",8
"As a site member, I can search for profiles based on a few fields (class attended, location, name).",8
"As a clerk I need to be able to generate an AIR report.",8
"As a user I need to be able to apply a 5% Discount to my postage rate so I can receive the correct pricing.",8
"As a site admin, I can see the results for each trainer and averages for the class (for all trainers).",8
"As a visitor, I can download presentations, PDFs, etc. on Scrum that I can use.",8
"As a provider of DRS imaging services, I need access to preferred citations. Default digital object citations could be formulated by script from catalog records, and repositories could be allowed to replace these programmatically-produced citations with customized citations, if needed, using the DRS Web Admin user interface.",8
"As a student I want more transparency and communications about getting into a class & wait list rules and processing.",8
"As a User I'm able to view an interactive map of the Event Region so that I can view intact mass event locations listed by plot #.",8
"As a User I'm able to add an audio fragment (soundcloud link) to a person's profile page.",8
"As a User, I want 'authoritative' datasets to be discoverable and clearly identified.",8
"As a developer, I would like to be able to search the DRS passing in an XML file of search parameters rather than a query string on the URL.",8
"As an admin user, I would like to have granular access to all external metadata about the object, e.g. HOLLIS metadata, annotation metadata.",8
"As a site visitor, I can subscribe to an RSS feed of upcoming courses and events.",8
"As a release engineer I can configure nightly builds that automatically perform a Neurohub installation on a **virgin operating system**, execute tests and report back results, without requiring any **manual input/interaction**.",8
"As a User, I want to download aerial photos (eg: VT orthos) so I can use them on my computer.",8
