text,label
"As a site editor, I can post information in a trainers-only section.",4
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",2
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",3
"As a site editor, I can set start publishing dates (when teaser appears on front page), old article date (when it disappears from home page), and stop publishing dates (when it's removed from site, if ever) for articles.",4
"As a site editor, I can update any course or event.",4
"As a site editor, I have ideas on how I want the home page to look and feel.",2
"As a site editor, I have ideas on how I want the home page to look and feel.",4
"As a site editor, I want to be able to designate whether or not an article (or for that matter any piece of info) ever makes the home page. . . some things will not.",2
"As a site editor, I want to be able to designate whether or not an article (or for that matter any piece of info) ever makes the home page. . . some things will not.",3
"As a site editor, I want to be able to designate whether or not an article (or for that matter any piece of info) ever makes the home page. . . some things will not.",3
"As a site editor, I want to have a prominent area on the home page where I can put special announcements, not necessarily news or articles.",6
"As a site editor, I'd like to have some flexibility as to where things appear to accommodate different types of content.",4
"As a site member (?), I can scroll through a listing of jobs. (There won’t be enough at first to justify search fields.).",3
"As a site member (?), I can scroll through a listing of jobs. (There won’t be enough at first to justify search fields.).",3
"As a site member (?), I can scroll through a listing of jobs. (There won’t be enough at first to justify search fields.).",4
"As a site member who has read a teaser on the front page, I want to read the entire article. (Note: We want any site visitor to read articles for now.).",3
"As a site member who has read a teaser on the front page, I want to read the entire article. (Note: We want any site visitor to read articles for now.).",3
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",3
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",3
"As a site member, I can do a full-text search of the FAQs. (Maybe we want this for any site visitor?).",4
"As a site member, I can download the latest training material and methodology PDFs.",4
"As a site member, I can fill out an application to become a Practitioner.",4
"As a site member, I can fill out an application to become a Trainer.",4
"As a site member, I can mark my email address as private even if the rest of my profile is not.",4
"As a site member, I can mark my profile as private in which case only my name will appear.",4
"As a site member, I can search for profiles based on a few fields (class attended, location, name).",3
"As a site member, I can search for profiles based on a few fields (class attended, location, name).",4
"As a site member, I can send an email to any member via a form.",4
"As a site member, I can subscribe to an RSS feed of jobs available.",4
"As a site member, I can subscribe to an RSS feed of news (and events? or are they separate?).",2
"As a site member, I can subscribe to an RSS feed of news (and events? or are they separate?).",3
"As a site member, I can subscribe to an RSS feed of news (and events? or are they separate?).",3
"As a site member, I can subscribe to an RSS feed of news (and events? or are they separate?).",4
"As a site member, I can view the profiles of other members.",4
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",2
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",3
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",3
"As a site member, I want to describe myself on my own page in a semi-structured way. That is, I can fill in predefined fields, but also have room for a free-text field or two. (It would be nice to let this free text be HTML or similar.).",6
"As a site member, the upcoming courses are what I want visitors to notice.",4
"As a site visitor who is considering attending a certification course, I want to see a trainer’s rating (either for that course or for all of his or her certification courses combined).",2
"As a site visitor who is considering attending a certification course, I want to see a trainer’s rating (either for that course or for all of his or her certification courses combined).",3
"As a site visitor, I can access old news that is no longer on the home page.",4
"As a site visitor, I can do a full-text search of article body, title, and author name.",4
"As a site visitor, I can email news items to the editor. (Note: this could just be an email link to the editor.).",3
"As a site visitor, I can email news items to the editor. (Note: this could just be an email link to the editor.).",3
"As a site visitor, I can email news items to the editor. (Note: this could just be an email link to the editor.).",4
"As a site visitor, I can post comments about articles so that others can read them.",4
"As a site visitor, I can read current news on the home page.",4
"As a site visitor, I can read FAQs.",4
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",3
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",6
"As a site visitor, I can see a list of all upcoming “Certification Courses. ” I can page through them if there are a lot.",4
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",3
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",3
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",4
"As a site visitor, I can see a list of all upcoming “Other Courses” (non-certification courses). I can page through them if necessary.",3
"As a site visitor, I can see a list of all upcoming “Other Courses” (non-certification courses). I can page through them if necessary.",3
"As a site visitor, I can see a list of all upcoming “Other Courses” (non-certification courses). I can page through them if necessary.",6
"As a site visitor, I can see a list of all upcoming “Other Courses” (non-certification courses). I can page through them if necessary.",4
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",3
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",3
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",4
"As a site visitor, I can subscribe to an RSS feed of upcoming courses and events.",4
"As a site visitor, I can view lists on the site of all Certified ScrumMasters, Practitioners, Trainers, and Certified Product Owners. (The CSM list has over 5,000 names so a letter-based pagination approach is needed.).",2
"As a site visitor, I can view lists on the site of all Certified ScrumMasters, Practitioners, Trainers, and Certified Product Owners. (The CSM list has over 5,000 names so a letter-based pagination approach is needed.).",3
"As a site visitor, I can view lists on the site of all Certified ScrumMasters, Practitioners, Trainers, and Certified Product Owners. (The CSM list has over 5,000 names so a letter-based pagination approach is needed.).",3
"As a site visitor, I can view lists on the site of all Certified ScrumMasters, Practitioners, Trainers, and Certified Product Owners. (The CSM list has over 5,000 names so a letter-based pagination approach is needed.).",4
"As a site visitor, I have an advanced search option that lets me fill in a form of search criteria (country, state, trainer name, date range, word in description, etc.).",3
"As a site visitor, I have an advanced search option that lets me fill in a form of search criteria (country, state, trainer name, date range, word in description, etc.).",3
"As a site visitor, I have an advanced search option that lets me fill in a form of search criteria (country, state, trainer name, date range, word in description, etc.).",4
"As a site visitor, I need to know as soon as I visit what on earth Scrum is, and why it needs an alliance.",2
"As a site visitor, I need to know as soon as I visit what on earth Scrum is, and why it needs an alliance.",4
"As a site visitor, I want the link from the article teaser to take me directly to the body of the article. . . not to another teaser setup.",3
"As a site visitor, I want the link from the article teaser to take me directly to the body of the article. . . not to another teaser setup.",4
"As a site visitor, I want there to be a section of the website that teaches me the basics of what Scrum is.",4
"As a site visitor, I want to have articles that interest me and are easy to get to.",2
"As a site visitor, I want to know as I glance around the home page what on earth a CSM is and why I'd want to be one.",2
"As a site visitor, I want to see a list of the most popular items on the site. (Note: Not everything has to be considered. For example, we don’t need to know the most popular profile but it would be useful to a have a ""most popular"" box that listed the most popular articles, news items, or etc.).",3
"As a site visitor, when I’m viewing a course I can click on the trainer’s name and be taken to the trainer’s profile.",2
"As a site visitor, when I’m viewing a course I can click on the trainer’s name and be taken to the trainer’s profile.",4
As a Staples White label site I need to change the content on core pages so I can reflect the text I need to display.,4
"As a student group we would like to have a shared space to post flyers, to promote events so that students could find clubs they are interested in.",4
As a student I don't want to have to filter through ads to get to important content.,4
As a student I don't want to have to log in; I want a responsive system that notifies me when I have a message or a payment is received.,4
As a student I like to be able to adjust the colors in the applications I use.,4
As a student I like to have things color coded so I can use color to see at a glance the different categories of things I have to do.,4
"As a student I like to keep my personal, work/club and course email separate.",4
As a student I need a back-up plan for viewing my calendar & tasks if electronics fail.,4
As a student I need a place to see everything I need to do today.,4
As a student I need one place to look for all my campus announcements/notifications to make sure I don't miss any.,4
As a student I need to collaboratively create documents with other students so that we can work efficiently on a group project.,4
As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).,4
As a student I need to filter out email that isn't important to me so my time isn't consumed with managing emails.,4
As a student I need to keep track of the tasks and assignments I have to do so I get them done on time and don't forget any of them.,4
As a student I need to schedule events in an efficient manner.,4
As a student I need to schedule meetings with other students so that we can work together.,4
As a student I want a better explanation of housing options available to me so that I can easily find a good living situation.,4
"As a student I want a portable, accessible way to keep track of what I need to do.",4
As a student I want access to my data even when I'm not online.,4
"As a student I want email addresses, not contact forms, so I can contact offices even when I'm offline.",4
"As a student I want more help knowing who to turn to when I have a problem, and be encouraged to do so.",4
As a student I want more transparency and communications about getting into a class & wait list rules and processing.,4
As a student I want my tasks to disappear (from the A&T graphic) after I've completed them.,4
As a student I want one place to go when registering for classes (including finding class ratings).,4
As a student I want one source to go to to see all my assignments.,4
As a student I want to be able to easily see my upcoming events and tasks (e.g. with large calendar).,3
As a student I want to be able to easily see my upcoming events and tasks (e.g. with large calendar).,3
As a student I want to be able to keep separate my personal (and club) tasks from my work (academic) tasks.,3
"As a student I want to easily discover campus resources such as health benefits, housing options, and how to get around campus.",2
"As a student I want to have accurate, clear presentation of add/drop dates & processes.",2
As a student I want to have all of my financial information in one place so I know how much money I have.,4
"As a student I want to have clear explanation of the enrolllment process, including waitlist so that I don't end up in a class I don't want by mistake (which happened).",3
"As a student I want to have personalized financial data so that I am only looking at data that is relevant to me (e.g. because I'm an international student, do not show financial aid information).",3
"As a student I want to have personalized financial data so that I am only looking at data that is relevant to me (e.g. because I'm an international student, do not show financial aid information).",3
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",2
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",3
"As a student I want to have something that presents and helps me keep track of all the steps for tasks (e.g. attaining California residency, graduation-related items).",3
As a student I want to have up to date information when planning my schedule. (PAIN POINT: schedule. berkeley. edu isn't always correct.).,3
As a student I want to have up to date information when planning my schedule. (PAIN POINT: schedule. berkeley. edu isn't always correct.).,3
As a student I want to receive notifications from BearFacts (in CalCentral).,3
"As a student I want to receive notifications on my mobile device (iPhone), such as grade posting notices.",3
As a student I want to see a plan of what classes are planned for the upcoming 3-4 years so that I can ensure I can take the classes I need to graduate.,6
As a student I want to see information from Callisto & the Career Center when thinking about getting a job.,2
As a student I want to view and pay my university bills in one place so that it's more like the real world.,2
"As a student I would like access to ""deals"" from local food vendors so I can save money.",4
As a student I would like help setting a budget.,4
As a student I would like to be able to easily ascertain what an email is about (e.g. good subject line & table of contents).,4
"As a student I would like to be able to easily see how much my assignments count towards my grade, and would like to see my grades in the context of the syllabus.",4
As a student I would like to see how my awards compare to my bills.,4
As a student I'd like a degree planner that plans against a real class schedule allowing me to finish in 4 years.,4
As a student I'd like a map and walking directions for the campus.,4
As a student I'd like campus applications to work on my phone.,4
As a student I'd like to be able to bookmark class sites that aren't automatically included (e.g. Piazza) in CalCentral.,4
As a student I'd like to be able to post to multiple places at once (e.g. CalCentral & Facebook).,4
As a student I'd like to check off and see my completed tasks.,4
As a student I'd like to connect with alumni that have gone into my field.,4
As a student I'd like to see how much I owe on my UCB bill.,4
As a student I'd like to see my Cal1Card balance.,4
As a student I'd like to see my UCB bills & awards in the context of my personal budget.,4
As a student I'd like to see the syllabus without having to download it.,4
"As a student, I want my events and tasks (assignments) automatically provided and prominently displayed.",4
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",2
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",3
"As a student, I want to be able to distinguish or filter in assignments with deliverables (e.g. papers) while filtering out assignments without deliverables (e.g. readings) so that I can prioritize.",3
"As a student, I want to be able to easily find campus resources even if they aren't in a clear category (e.g. My Campus potentially overlapping catgories), so that during discovery I don't miss anything.",3
"As a student, I want to be able to easily find campus resources even if they aren't in a clear category (e.g. My Campus potentially overlapping catgories), so that during discovery I don't miss anything.",3
"As a student, I want to be able to filter notifications, e.g. filter out or flag items (e.g. university-wide items from instructor items), so that I can easily see the most relevant, important items.",3
"As a student, I want to be able to filter notifications, e.g. filter out or flag items (e.g. university-wide items from instructor items), so that I can easily see the most relevant, important items.",3
"As a student, I want to be able to manage/integrate my personal budget, so that I know I can pay my bills.",2
"As a student, I want to be able to manage/integrate my personal budget, so that I know I can pay my bills.",6
"As a student, I want to clearly understand notifications and how they are difference from other calendar-related items such as assignments, so that I can make sure I know all that I need to do.",2
"As a student, I want to easily see when I have to pay my bill and how much I owe so that I don't have a registration block or pay late fees.",2
"As a student, I want to have links to my disparate class websites (including Piazza and edX) collected in one place.",2
"As a student, I want to have links to my disparate class websites (including Piazza and edX) collected in one place.",3
"As a student, I want to personalize news feeds (e.g. Daily Cal instead of campus news).",3
"As a student, I want to personalize news feeds (e.g. Daily Cal instead of campus news).",3
"As a student, I'd like to see events and tasks for a month at a time, so that I can plan ahead.",4
As a supervisor I can view what my researchers were doing on a given date or period of time.,4
"As a supervisor, I would like to be able to create feedback forms within Neurohub, that my students can fill in and submit, in order to provide me with feedback about the course that they attended.",2
"As a supervisor, I would like to be able to create feedback forms within Neurohub, that my students can fill in and submit, in order to provide me with feedback about the course that they attended.",4
As a system administrator I can migrate data from an older version of NeuroHub to the current version.,4
As a system administrator I can run a script that installs the Neurohub node onto a virgin Ubuntu operating system.,4
As a system administrator I can run a script that tests to see if a Neurohub installation is functioning correctly.,4
As a system administrator I want to define presentation variants in my presentation configuration xml file so I can easily and efficiently deploy my presentation throughout DTAP.,4
As a system administrator there should be a managed backup protocol for the system.,4
As a system integrator I want function to convert tag to id so that I make calls to other functions that depend on an id.,4
As a system integrator I want Historian-Collector to have an interface To receive data from other apps through an api.,4
As a systems administrator I can install Neurohub dependencies into an Ubuntu 10. 04 LTS machine using the normal Ubuntu package management tools.,4
As a systems administrator I can install Neurohub dependencies into an Ubuntu 10. 04 LTS machine using the normal Ubuntu package management tools.,3
"As a systems administrator, I want to be able to control the location of the demo database, and I want it to be backed up.",2
"As a systems administrator, I want to be able to control the location of the demo database, and I want it to be backed up.",6
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site.  I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO).  The names are loaded into a pending state and not yet added to the registry.  (Note: We could have this charge $50 per person right then.  ). ",4
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site.  I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO).  The names are loaded into a pending state and not yet added to the registry.  (Note: We could have this charge $50 per person right then.  ). ",2
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site.  I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO).  The names are loaded into a pending state and not yet added to the registry.  (Note: We could have this charge $50 per person right then.  ). ",3
"As a trainer who has finished teaching a Certification class, I can load an Excel file (first name, last name, email) into the site.  I am prompted for the trainer names (I may not have trained alone), certification date, and type of certification (i.e., CSM or CPO).  The names are loaded into a pending state and not yet added to the registry.  (Note: We could have this charge $50 per person right then.  ). ",3
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category).  (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list.  ). ",4
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category).  (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list.  ). ",2
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category).  (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list.  ). ",3
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category).  (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list.  ). ",3
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",2
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",3
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",3
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",4
"As a trainer, I can copy one of my courses or events so that I can create a new one.",4
"As a trainer, I can create a new course or event.  This includes the following information: name, description (HTML), trainer names (multiple selection from a list), start date, end date, venue name (HTML) and address, contact name, contact phone, contact email, a link for more information, and a link to register.  For a certification course the name of the class is a dropdown list; for others, it is free text. ",4
"As a trainer, I can create a new course or event.  This includes the following information: name, description (HTML), trainer names (multiple selection from a list), start date, end date, venue name (HTML) and address, contact name, contact phone, contact email, a link for more information, and a link to register.  For a certification course the name of the class is a dropdown list; for others, it is free text. ",2
"As a trainer, I can create a new course or event.  This includes the following information: name, description (HTML), trainer names (multiple selection from a list), start date, end date, venue name (HTML) and address, contact name, contact phone, contact email, a link for more information, and a link to register.  For a certification course the name of the class is a dropdown list; for others, it is free text. ",3
"As a trainer, I can create a new course or event.  This includes the following information: name, description (HTML), trainer names (multiple selection from a list), start date, end date, venue name (HTML) and address, contact name, contact phone, contact email, a link for more information, and a link to register.  For a certification course the name of the class is a dropdown list; for others, it is free text. ",3
"As a trainer, I can delete one of my courses or events.",4
"As a trainer, I can read information of relevance only to trainers.",4
"As a trainer, I can update one of my existing courses or events.",4
"As a Trainer, I want my profile page to include additional details about me (i.e., some of the answers to my Trainer application).",3
"As a Trainer, I want my profile page to include additional details about me (i.e., some of the answers to my Trainer application).",3
"As a Trainer, I want my profile page to include additional details about me (i.e., some of the answers to my Trainer application).",4
"As a trainer, I want my profile to list my upcoming classes and include a link to a detailed page about each.",2
"As a trainer, I want my profile to list my upcoming classes and include a link to a detailed page about each.",4
"As a trainer, I want my rating to show up on my profile page.",4
"As a trainer, I want to be assured that no one can submit the same answers multiple time and skew my results.",2
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",2
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",3
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",3
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",4
"As a university press, I want to be able to request publication rights throu a S/W interface, so that I can speed e-book publication.",4
"As a university press, I want to be able to request publication rights throu a S/W interface, so that I can speed e-book publication.",6
"As a user adding important news items to Neurohub, I would like the system to also forward the items to an external mailing list.",4
"As a user changing my password in the Neurohub Node's Web interface, I want the change to be applied automatically to the Neurohub file repository as well, so that I only ever have to change my password in one place.",4
As a User I am able to set a new password so that I can login.,4
As a user I can assign bespoke information to a file dependent on its type.,4
As a user I can assign tags to files that I have uploaded.,4
As a user I can attach multiple files at once to a log book page.,4
As a user I can download files directly from the search results page.,4
As a user I can filter the files I get from search results based on their (MIME) type.,3
As a user I can filter the files I get from search results based on their (MIME) type.,4
As a user I can limit my search results to one or more log book sections from one or more log books.,4
As a user I can limit my search to a particular set of log books.,4
As a User I can login using my email address and password so that I get access to the User -only features of the website.,4
As a user I can navigate forwards and backwards between log books and log book pages without having to use my browser's back button.,2
As a user I can navigate forwards and backwards between log books and log book pages without having to use my browser's back button.,4
As a User I can request a password reset so that I am still able to login whenever I forgot my password.,4
As a user I can see the provenance of the page (e.g. its log book / log book section) as part of the search results.,4
As a user I can see the provenance of the page (e.g. its log book / log book section) as part of the search results.,2
As a user I can see the provenance of the page (e.g. its log book / log book section) as part of the search results.,3
As a user I can see the provenance of the page (e.g. its log book / log book section) as part of the search results.,3
As a user I can store worm behaviour videos with an encoding that can be analysed by the worm analysis software written by Christopher James.,4
As a user I can sync events created in NeuroHub with a web-based Calendar such as Google Calendar.,4
As a user I can upload large files of over 1GB in size.,4
As a user I need accurate pricing so that I can accurately plan my purchase.,4
As a user I need to be able to apply a 5% Discount to my postage rate so I can receive the correct pricing.,4
As a user I should be able enter metadata / describe an experiment protocol before a file is even created.,2
As a user I should be able enter metadata / describe an experiment protocol before a file is even created.,4
As a user I want a brief summary of how turbulence is measured.,4
As a user I want a visual way of viewing particular files uploaded over a time period.,4
As a user I want files I might accidentally delete to be restorable.,4
As a user I want to be able to create a protocol 'run' and assign metadata to any 'run' stage.,2
As a user I want to be able to manage the references / papers I have investigated.,2
"As a user I want to be able to modify or branch an experimental protocol, whilst retaining the original.",2
As a user I want to be alerted to potential  turbulence 10 min  before it  occurs (can be crowdsourced based on previous data).,3
As a user I want to be alerted to potential  turbulence 10 min  before it  occurs (can be crowdsourced based on previous data).,3
As a user I want to search for and download human-readable experimental protocols.,2
"As a user I would like my Twitter Tweets to appear in Neurohub, so that other researchers in the centre can see what I am up to.",4
As a User I'm able to add a description to a person's profile page.,4
As a User I'm able to add an audio fragment (soundcloud link) to a person's profile page.,3
As a User I'm able to add an audio fragment (soundcloud link) to a person's profile page.,4
As a User I'm able to add an image to a person's profile page.,4
As a User I'm able to add an video (YouTube Vimeo link) to a person's profile page.,3
As a User I'm able to add an video (YouTube Vimeo link) to a person's profile page.,4
As a User I'm able to add content to the selected profile.,4
As a User I'm able to add text to a person's profile page.,4
As a User I'm able to click a particular plot location from the map and thereby perform a search of people associated with that plot number.,2
As a User I'm able to click a particular plot location from the map and thereby perform a search of people associated with that plot number.,4
As a User I'm able to delete content (which I added) from a person's profile page so that I remove information that I no longer want to share.,3
As a User I'm able to delete content (which I added) from a person's profile page so that I remove information that I no longer want to share.,4
As a User I'm able to edit the content that I added from a person's profile page to update the information.,4
As a User I'm able to logout so that other Users of my device don't have access to my private account.,4
As a User I'm able to open the interactive map from a person's profile page so that I can see that particular plot location.,4
As a User I'm able to view an interactive map of the Event Region so that I can find event locations.,4
As a User I'm able to view an interactive map of the Event Region so that I can view intact mass event locations listed by plot #.,4
"As a user posting content to Neurohub, I would like to have the option to tell Neurohub to push the content to my Twitter feed at the same time.",4
"As a user processing data, I want the ability to move multiple files around and rearrange them using the Neurohub file browser.",2
"As a user processing data, I want the ability to move multiple files around and rearrange them using the Neurohub file browser.",4
"As a user running a work flow, I want details of the work flow's execution to be recorded in a neurohub log book.",4
As a user the tags that I use are part of a controlled vocabulary.,4
"As a User, I want a browser-based Data Warehouse solution that does not require a browser plug-in.",4
"As a User, I want a button that allows me to 'share' things that I discover on the Data Warehouse via a URL link, Twitter and. . . ",4
"As a User, I want a button that allows me to 'share' things that I discover on the Data Warehouse via a URL link, Twitter and. . . ",3
"As a user, I want a mechanism for electronically sharing papers and notes with other researchers, so that we can collaborate effectively.",4
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",4
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",2
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",3
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",3
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",3
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",4
"As a User, I want access to data and web services which are openly available in a manner consistent with OpenDefinition. org's. . .",4
"As a User, I want access to data and web services which are openly available in a manner consistent with OpenDefinition. org's. . .",3
"As a User, I want access to data standards and data templates for download.",4
"As a User, I want access to ESRI layerfile packages.",4
"As a User, I want access to ESRI layerfiles (symbology) used to render GIS data layers.",3
"As a User, I want access to ESRI layerfiles (symbology) used to render GIS data layers.",4
"As a User, I want access to 'help' resources and media (such as YouTube videos) on how to use GIS data, web services, web. . . ",4
"As a User, I want access to 'help' resources and media (such as YouTube videos) on how to use GIS data, web services, web. . . ",2
"As a User, I want access to 'help' resources and media (such as YouTube videos) on how to use GIS data, web services, web. . . ",3
"As a User, I want access to 'help' resources and media (such as YouTube videos) on how to use GIS data, web services, web. . . ",3
"As a User, I want access to historical aerial photos.",4
"As a User, I want access to historical 'snapshots' of VT GIS data.",4
"As a User, I want access to imagery organized by year (whether for download or web service).",3
"As a User, I want access to imagery organized by year (whether for download or web service).",4
"As a User, I want access to VT GIS data layers with no downloading required (ie: as a web service).",3
"As a User, I want access to VT GIS data layers with no downloading required (ie: as a web service).",3
"As a User, I want access to VT GIS data layers with no downloading required (ie: as a web service).",4
"As a User, I want all data that I find to be available for download (not just a link to an external website).",3
"As a User, I want all data that I find to be available for download (not just a link to an external website).",4
"As a User, I want all of the data to have the good metadata and keyword tagging.",4
"As a User, I want all technical terms to be linked to explanations so I don't have to be a GIS expert.",4
"As a user, I want an RSS feed so I can collect records as new titles go online, since HL will digitize pamphlets for years.",4
"As a User, I want 'authoritative' datasets to be discoverable and clearly identified.",2
"As a User, I want 'authoritative' datasets to be discoverable and clearly identified.",4
"As a User, I want data and imagery downloads to include embedded metadata.",2
"As a User, I want data and imagery downloads to include embedded metadata.",4
"As a User, I want metadata that is easy to read with a quick way to get to attribute descriptions and attribute codes.",4
"As a User, I want more format/projection options when downloading.",2
"As a User, I want more format/projection options when downloading.",4
"As a user, I want potential causes of turbulence.(weather, unstable air).",3
"As a user, I want potential causes of turbulence.(weather, unstable air).",3
"As a user, I want potential causes of turbulence.(weather, unstable air).",4
"As a User, I want the 'posted date' included on the list of new/updated data, web services, or web/mobile/desktop applications.",2
"As a User, I want the 'posted date' included on the list of new/updated data, web services, or web/mobile/desktop applications.",4
"As a user, I want to be able to keep my data private on the system, and only share data that I deem should be shared.",2
"As a user, I want to be able to view and update an inventory of of the equipment and consumables that are present in the centre.",2
"As a user, I want to be able to view and update an inventory of of the equipment and consumables that are present in the centre.",3
"As a user, I want to be alerted  to upcoming potential  turbulence before it occurs (can be crowdsourced based on previous data).",3
"As a User, I want to be notified whenever new or updated data, web services, or web/mobile/desktop applications are released.",2
"As a User, I want to control layer rendering (symbology) for VT GIS data layers accessed via a web map service.",3
"As a User, I want to control when and what I get notified about.",2
"As a User, I want to download aerial photos (eg: VT orthos) so I can use them on my computer.",3
"As a User, I want to download aerial photos (eg: VT orthos) so I can use them on my computer.",3
"As a User, I want to download aerial photos (eg: VT orthos) so I can use them on my computer.",4
"As a User, I want to download data in non-GIS formats (eg: CSV, GeoJsoN).",3
"As a User, I want to download data in non-GIS formats (eg: CSV, GeoJsoN).",3
"As a User, I want to download thematic data in bulk (eg: all transportation data).",3
"As a User, I want to download thematic data in bulk (eg: all transportation data).",3
"As a User, I want to download VT GIS data layers and imagery (aerial photos) only for a particular area that I specify (eg: clip &. . .",2
"As a User, I want to download VT GIS data layers and imagery (aerial photos) only for a particular area that I specify (eg: clip &. . .",3
"As a User, I want to download VT GIS data layers and imagery (aerial photos) only for a particular area that I specify (eg: clip &. . .",3
"As a User, I want to find and download Regional-level (RPC) GIS data.",2
"As a User, I want to find and download Regional-level (RPC) GIS data.",3
"As a User, I want to find and download town-level GIS data.",2
"As a user, I want to find flights by airline (by current/upcoming flights).",2
"As a user, I want to find flights by airline (by current/upcoming flights).",3
"As a User, I want to find the latest GIS data releases by agency, by department, by program (eg:. . .",3
"As a User, I want to flag errors in the data and have them submitted to the data steward.",2
"As a User, I want to get to all Warehouse entries that have one or more 'custom keyword tags' assigned by the Publisher.",2
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . . ",4
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . . ",3
"As a User, I want to have access to Data Warehouse 'capabilities' via a published API (eg: REST endpoint) so I can integrate it. . . ",3
"As a User, I want to integrate aerial photos (eg: VT orthos) into my own web mashups.",3
"As a User, I want to integrate aerial photos (eg: VT orthos) into my own web mashups.",3
"As a user, I want to know about sounds and bumps related to landing.",2
"As a user, I want to know when we are about to land, and obtain expectations in terms of altitude and related noises.",2
